step,correct,regret,cumulative_regret,cost_normalized_regret,chosen
1085,1.0,0.0,339.0,0.31215469613259667,policy
1086,1.0,0.0,339.0,0.31186752529898804,policy
1087,1.0,0.0,339.0,0.3115808823529412,policy
1088,1.0,0.0,339.0,0.31129476584022037,protomem
1089,1.0,0.0,339.0,0.3110091743119266,policy
1090,1.0,0.0,339.0,0.31072410632447295,protomem
1091,1.0,0.0,339.0,0.31043956043956045,protomem
1092,1.0,0.0,339.0,0.3101555352241537,policy
1093,1.0,0.0,339.0,0.30987202925045704,protomem
1094,1.0,0.0,339.0,0.3095890410958904,protomem
1095,1.0,0.0,339.0,0.3093065693430657,policy
1096,1.0,0.0,339.0,0.309024612579763,policy
1097,1.0,0.0,339.0,0.3087431693989071,protomem
1098,1.0,0.0,339.0,0.30846223839854414,protomem
1099,1.0,0.0,339.0,0.30818181818181817,policy
1100,1.0,0.0,339.0,0.3079019073569482,policy
1101,1.0,0.0,339.0,0.3076225045372051,policy
1102,1.0,0.0,339.0,0.3073436083408885,protomem
1103,1.0,0.0,339.0,0.3070652173913043,protomem
1104,1.0,0.0,339.0,0.3067873303167421,protomem
1105,1.0,0.0,339.0,0.3065099457504521,policy
1106,1.0,0.0,339.0,0.3062330623306233,protomem
1107,1.0,0.0,339.0,0.30595667870036103,policy
1108,1.0,0.0,339.0,0.3056807935076646,protomem
1109,1.0,0.0,339.0,0.3054054054054054,protomem
1110,1.0,0.0,339.0,0.3051305130513051,protomem
1111,1.0,0.0,339.0,0.30485611510791366,protomem
1112,0.0,1.0,340.0,0.3054806828391734,policy
1113,1.0,0.0,340.0,0.3052064631956912,policy
1114,1.0,0.0,340.0,0.30493273542600896,protomem
1115,1.0,0.0,340.0,0.3046594982078853,protomem
1116,1.0,0.0,340.0,0.3043867502238138,protomem
1117,0.0,1.0,341.0,0.30500894454382826,policy
1118,1.0,0.0,341.0,0.30473637176050045,policy
1119,1.0,0.0,341.0,0.3044642857142857,policy
1120,1.0,0.0,341.0,0.30419268510258696,protomem
1121,1.0,0.0,341.0,0.30392156862745096,protomem
1122,1.0,0.0,341.0,0.30365093499554763,protomem
1123,1.0,0.0,341.0,0.30338078291814946,protomem
1124,1.0,0.0,341.0,0.3031111111111111,policy
1125,1.0,0.0,341.0,0.302841918294849,policy
1126,1.0,0.0,341.0,0.3025732031943212,protomem
1127,1.0,0.0,341.0,0.30230496453900707,protomem
1128,1.0,0.0,341.0,0.3020372010628875,policy
1129,1.0,0.0,341.0,0.3017699115044248,protomem
1130,1.0,0.0,341.0,0.3015030946065429,policy
1131,1.0,0.0,341.0,0.30123674911660775,protomem
1132,1.0,0.0,341.0,0.30097087378640774,protomem
1133,1.0,0.0,341.0,0.30070546737213405,protomem
1134,1.0,0.0,341.0,0.3004405286343612,policy
1135,1.0,0.0,341.0,0.3001760563380282,protomem
1136,1.0,0.0,341.0,0.29991204925241866,protomem
1137,1.0,0.0,341.0,0.29964850615114236,policy
1138,1.0,0.0,341.0,0.2993854258121159,protomem
1139,1.0,0.0,341.0,0.29912280701754385,protomem
1140,0.0,1.0,342.0,0.2997370727432077,policy
1141,0.0,1.0,343.0,0.30035026269702275,policy
1142,0.0,1.0,344.0,0.3009623797025372,policy
1143,0.0,1.0,345.0,0.30157342657342656,policy
1144,0.0,1.0,346.0,0.3021834061135371,policy
1145,1.0,0.0,346.0,0.3019197207678883,goalinfer
1146,0.0,1.0,347.0,0.3025283347863993,policy
1147,0.0,1.0,348.0,0.30313588850174217,policy
1148,0.0,1.0,349.0,0.30374238468233244,policy
1149,0.0,1.0,350.0,0.30434782608695654,policy
1150,0.0,1.0,351.0,0.3049522154648132,policy
1151,0.0,1.0,352.0,0.3055555555555556,policy
1152,0.0,1.0,353.0,0.3061578490893322,policy
1153,0.0,1.0,354.0,0.30675909878682844,policy
1154,0.0,1.0,355.0,0.30735930735930733,policy
1155,0.0,1.0,356.0,0.3079584775086505,policy
1156,0.0,1.0,357.0,0.30855661192739847,policy
1157,0.0,1.0,358.0,0.30915371329879104,policy
1158,0.0,1.0,359.0,0.3097497842968076,policy
1159,0.0,1.0,360.0,0.3103448275862069,policy
1160,1.0,0.0,360.0,0.31007751937984496,policy
1161,1.0,0.0,360.0,0.3098106712564544,policy
1162,1.0,0.0,360.0,0.30954428202923473,protomem
1163,1.0,0.0,360.0,0.30927835051546393,protomem
1164,1.0,0.0,360.0,0.3090128755364807,protomem
1165,1.0,0.0,360.0,0.30874785591766724,policy
1166,1.0,0.0,360.0,0.30848329048843187,protomem
1167,1.0,0.0,360.0,0.3082191780821918,policy
1168,1.0,0.0,360.0,0.30795551753635586,protomem
1169,1.0,0.0,360.0,0.3076923076923077,protomem
1170,1.0,0.0,360.0,0.3074295473953886,protomem
1171,1.0,0.0,360.0,0.30716723549488056,protomem
1172,1.0,0.0,360.0,0.3069053708439898,goalinfer
1173,1.0,0.0,360.0,0.30664395229982966,policy
1174,1.0,0.0,360.0,0.30638297872340425,protomem
1175,1.0,0.0,360.0,0.30612244897959184,protomem
1176,1.0,0.0,360.0,0.3058623619371283,protomem
1177,1.0,0.0,360.0,0.30560271646859083,goalinfer
1178,1.0,0.0,360.0,0.3053435114503817,policy
1179,1.0,0.0,360.0,0.3050847457627119,policy
1180,0.0,1.0,361.0,0.3056731583403895,policy
1181,0.0,1.0,362.0,0.3062605752961083,policy
1182,0.0,1.0,363.0,0.30684699915469144,policy
1183,0.0,1.0,364.0,0.30743243243243246,policy
1184,0.0,1.0,365.0,0.3080168776371308,policy
1185,0.0,1.0,366.0,0.3086003372681282,policy
1186,0.0,1.0,367.0,0.3091828138163437,policy
1187,0.0,1.0,368.0,0.30976430976430974,policy
1188,0.0,1.0,369.0,0.3103448275862069,policy
1189,1.0,0.0,369.0,0.3100840336134454,policy
1190,0.0,1.0,370.0,0.31066330814441645,policy
1191,0.0,1.0,371.0,0.311241610738255,policy
1192,0.0,1.0,372.0,0.31181894383906117,policy
1193,0.0,1.0,373.0,0.31239530988274705,policy
1194,0.0,1.0,374.0,0.3129707112970711,policy
1195,1.0,0.0,374.0,0.31270903010033446,goalinfer
1196,0.0,1.0,375.0,0.3132832080200501,policy
1197,0.0,1.0,376.0,0.31385642737896496,policy
1198,0.0,1.0,377.0,0.31442869057547956,policy
1199,0.0,1.0,378.0,0.315,policy
1200,1.0,0.0,378.0,0.3147377185678601,goalinfer
1201,1.0,0.0,378.0,0.3144758735440932,policy
1202,1.0,0.0,378.0,0.314214463840399,protomem
1203,1.0,0.0,378.0,0.313953488372093,protomem
1204,1.0,0.0,378.0,0.3136929460580913,policy
1205,1.0,0.0,378.0,0.31343283582089554,goalinfer
1206,1.0,0.0,378.0,0.3131731565865783,policy
1207,1.0,0.0,378.0,0.3129139072847682,protomem
1208,1.0,0.0,378.0,0.31265508684863524,protomem
1209,1.0,0.0,378.0,0.31239669421487604,policy
1210,1.0,0.0,378.0,0.31213872832369943,protomem
1211,1.0,0.0,378.0,0.3118811881188119,protomem
1212,1.0,0.0,378.0,0.31162407254740315,policy
1213,1.0,0.0,378.0,0.3113673805601318,goalinfer
1214,1.0,0.0,378.0,0.3111111111111111,protomem
1215,1.0,0.0,378.0,0.31085526315789475,policy
1216,1.0,0.0,378.0,0.3105998356614626,protomem
1217,1.0,0.0,378.0,0.3103448275862069,policy
1218,1.0,0.0,378.0,0.31009023789991796,goalinfer
1219,1.0,0.0,378.0,0.30983606557377047,policy
1220,1.0,0.0,378.0,0.3095823095823096,policy
1221,1.0,0.0,378.0,0.309328968903437,protomem
1222,1.0,0.0,378.0,0.3090760425183974,policy
1223,1.0,0.0,378.0,0.3088235294117647,protomem
1224,1.0,0.0,378.0,0.30857142857142855,policy
1225,1.0,0.0,378.0,0.3083197389885807,policy
1226,1.0,0.0,378.0,0.3080684596577017,protomem
1227,1.0,0.0,378.0,0.30781758957654726,policy
1228,1.0,0.0,378.0,0.3075671277461351,goalinfer
1229,1.0,0.0,378.0,0.3073170731707317,protomem
1230,1.0,0.0,378.0,0.30706742485783917,protomem
1231,1.0,0.0,378.0,0.3068181818181818,protomem
1232,1.0,0.0,378.0,0.30656934306569344,protomem
1233,1.0,0.0,378.0,0.3063209076175041,paramcomp
1234,1.0,0.0,378.0,0.3060728744939271,policy
1235,1.0,0.0,378.0,0.3058252427184466,policy
1236,1.0,0.0,378.0,0.3055780113177041,policy
1237,1.0,0.0,378.0,0.3053311793214863,protomem
1238,1.0,0.0,378.0,0.3050847457627119,protomem
1239,1.0,0.0,378.0,0.30483870967741933,protomem
1240,1.0,0.0,378.0,0.3045930701047542,protomem
1241,1.0,0.0,378.0,0.30434782608695654,protomem
1242,1.0,0.0,378.0,0.3041029766693483,protomem
1243,1.0,0.0,378.0,0.30385852090032156,policy
1244,1.0,0.0,378.0,0.3036144578313253,protomem
1245,1.0,0.0,378.0,0.30337078651685395,policy
1246,1.0,0.0,378.0,0.30312750601443467,policy
1247,1.0,0.0,378.0,0.30288461538461536,protomem
1248,1.0,0.0,378.0,0.3026421136909528,protomem
1249,1.0,0.0,378.0,0.3024,policy
1250,1.0,0.0,378.0,0.302158273381295,protomem
1251,1.0,0.0,378.0,0.3019169329073482,protomem
1252,1.0,0.0,378.0,0.3016759776536313,policy
1253,1.0,0.0,378.0,0.3014354066985646,protomem
1254,1.0,0.0,378.0,0.301195219123506,protomem
1255,1.0,0.0,378.0,0.30095541401273884,policy
1256,1.0,0.0,378.0,0.30071599045346065,protomem
1257,1.0,0.0,378.0,0.3004769475357711,goalinfer
1258,1.0,0.0,378.0,0.30023828435266087,protomem
1259,1.0,0.0,378.0,0.3,protomem
1260,1.0,0.0,378.0,0.29976209357652656,policy
1261,1.0,0.0,378.0,0.29952456418383516,protomem
1262,1.0,0.0,378.0,0.2992874109263658,policy
1263,1.0,0.0,378.0,0.2990506329113924,protomem
1264,1.0,0.0,378.0,0.29881422924901185,policy
1265,1.0,0.0,378.0,0.2985781990521327,policy
1266,1.0,0.0,378.0,0.2983425414364641,protomem
1267,1.0,0.0,378.0,0.2981072555205047,policy
1268,1.0,0.0,378.0,0.2978723404255319,goalinfer
1269,1.0,0.0,378.0,0.29763779527559053,protomem
1270,1.0,0.0,378.0,0.2974036191974823,protomem
1271,1.0,0.0,378.0,0.2971698113207547,protomem
1272,1.0,0.0,378.0,0.2969363707776905,protomem
1273,1.0,0.0,378.0,0.2967032967032967,paramcomp
1274,1.0,0.0,378.0,0.2964705882352941,policy
1275,1.0,0.0,378.0,0.2962382445141066,policy
1276,1.0,0.0,378.0,0.2960062646828504,policy
1277,1.0,0.0,378.0,0.29577464788732394,protomem
1278,1.0,0.0,378.0,0.2955433932759969,protomem
1279,1.0,0.0,378.0,0.2953125,protomem
1280,1.0,0.0,378.0,0.29508196721311475,goalinfer
1281,1.0,0.0,378.0,0.2948517940717629,goalinfer
1282,1.0,0.0,378.0,0.2946219797349961,policy
1283,1.0,0.0,378.0,0.29439252336448596,policy
1284,1.0,0.0,378.0,0.29416342412451363,protomem
1285,1.0,0.0,378.0,0.2939346811819596,policy
1286,1.0,0.0,378.0,0.2937062937062937,protomem
1287,1.0,0.0,378.0,0.29347826086956524,policy
1288,1.0,0.0,378.0,0.2932505818463926,policy
1289,1.0,0.0,378.0,0.2930232558139535,protomem
1290,1.0,0.0,378.0,0.2927962819519752,goalinfer
1291,1.0,0.0,378.0,0.29256965944272445,policy
1292,1.0,0.0,378.0,0.2923433874709977,protomem
1293,1.0,0.0,378.0,0.2921174652241113,protomem
1294,1.0,0.0,378.0,0.2918918918918919,protomem
1295,1.0,0.0,378.0,0.2916666666666667,policy
1296,1.0,0.0,378.0,0.29144178874325366,policy
1297,1.0,0.0,378.0,0.29121725731895226,policy
1298,1.0,0.0,378.0,0.2909930715935335,protomem
1299,1.0,0.0,378.0,0.2907692307692308,goalinfer
1300,1.0,0.0,378.0,0.2905457340507302,goalinfer
1301,1.0,0.0,378.0,0.2903225806451613,policy
1302,1.0,0.0,378.0,0.2900997697620875,paramcomp
1303,1.0,0.0,378.0,0.2898773006134969,protomem
1304,1.0,0.0,378.0,0.2896551724137931,policy
1305,1.0,0.0,378.0,0.2894333843797856,goalinfer
1306,1.0,0.0,378.0,0.28921193573068094,policy
1307,1.0,0.0,378.0,0.2889908256880734,protomem
1308,1.0,0.0,378.0,0.2887700534759358,protomem
1309,1.0,0.0,378.0,0.2885496183206107,policy
1310,1.0,0.0,378.0,0.28832951945080093,protomem
1311,1.0,0.0,378.0,0.28810975609756095,protomem
1312,1.0,0.0,378.0,0.2878903274942879,policy
1313,1.0,0.0,378.0,0.2876712328767123,goalinfer
1314,1.0,0.0,378.0,0.2874524714828897,protomem
1315,1.0,0.0,378.0,0.2872340425531915,policy
1316,1.0,0.0,378.0,0.2870159453302961,protomem
1317,1.0,0.0,378.0,0.2867981790591806,policy
1318,1.0,0.0,378.0,0.28658074298711145,goalinfer
1319,1.0,0.0,378.0,0.2863636363636364,policy
1320,1.0,0.0,378.0,0.2861468584405753,protomem
1321,1.0,0.0,378.0,0.2859304084720121,policy
1322,1.0,0.0,378.0,0.2857142857142857,protomem
1323,1.0,0.0,378.0,0.2854984894259819,policy
1324,1.0,0.0,378.0,0.2852830188679245,policy
1325,1.0,0.0,378.0,0.2850678733031674,protomem
1326,1.0,0.0,378.0,0.2848530519969857,protomem
1327,1.0,0.0,378.0,0.28463855421686746,goalinfer
1328,1.0,0.0,378.0,0.28442437923250563,policy
1329,1.0,0.0,378.0,0.28421052631578947,protomem
1330,1.0,0.0,378.0,0.28399699474079637,policy
1331,1.0,0.0,378.0,0.28378378378378377,protomem
1332,1.0,0.0,378.0,0.2835708927231808,protomem
1333,1.0,0.0,378.0,0.28335832083958024,protomem
1334,1.0,0.0,378.0,0.28314606741573034,protomem
1335,1.0,0.0,378.0,0.28293413173652693,goalinfer
1336,1.0,0.0,378.0,0.28272251308900526,policy
1337,1.0,0.0,378.0,0.2825112107623318,protomem
1338,1.0,0.0,378.0,0.28230022404779687,goalinfer
1339,1.0,0.0,378.0,0.282089552238806,protomem
1340,1.0,0.0,378.0,0.28187919463087246,protomem
1341,1.0,0.0,378.0,0.2816691505216095,policy
1342,1.0,0.0,378.0,0.28145941921072226,protomem
1343,1.0,0.0,378.0,0.28125,protomem
1344,1.0,0.0,378.0,0.2810408921933085,policy
1345,1.0,0.0,378.0,0.28083209509658247,protomem
1346,1.0,0.0,378.0,0.2806236080178174,policy
1347,1.0,0.0,378.0,0.28041543026706234,protomem
1348,1.0,0.0,378.0,0.28020756115641215,protomem
1349,1.0,0.0,378.0,0.28,policy
1350,1.0,0.0,378.0,0.27979274611398963,policy
1351,1.0,0.0,378.0,0.27958579881656803,protomem
1352,1.0,0.0,378.0,0.2793791574279379,protomem
1353,1.0,0.0,378.0,0.2791728212703102,protomem
1354,1.0,0.0,378.0,0.2789667896678967,protomem
1355,1.0,0.0,378.0,0.27876106194690264,policy
1356,1.0,0.0,378.0,0.27855563743551953,policy
1357,1.0,0.0,378.0,0.27835051546391754,policy
1358,1.0,0.0,378.0,0.2781456953642384,policy
1359,1.0,0.0,378.0,0.27794117647058825,protomem
1360,1.0,0.0,378.0,0.2777369581190301,protomem
1361,1.0,0.0,378.0,0.2775330396475771,policy
1362,1.0,0.0,378.0,0.2773294203961849,protomem
1363,1.0,0.0,378.0,0.27712609970674484,policy
1364,1.0,0.0,378.0,0.27692307692307694,policy
1365,1.0,0.0,378.0,0.2767203513909224,protomem
1366,1.0,0.0,378.0,0.2765179224579371,protomem
1367,1.0,0.0,378.0,0.27631578947368424,goalinfer
1368,1.0,0.0,378.0,0.27611395178962744,policy
1369,1.0,0.0,378.0,0.2759124087591241,protomem
1370,1.0,0.0,378.0,0.27571115973741794,policy
1371,1.0,0.0,378.0,0.2755102040816326,protomem
1372,1.0,0.0,378.0,0.2753095411507647,protomem
1373,1.0,0.0,378.0,0.27510917030567683,protomem
1374,1.0,0.0,378.0,0.27490909090909094,protomem
1375,1.0,0.0,378.0,0.2747093023255814,goalinfer
1376,1.0,0.0,378.0,0.27450980392156865,policy
1377,1.0,0.0,378.0,0.274310595065312,protomem
1378,1.0,0.0,378.0,0.27411167512690354,goalinfer
1379,1.0,0.0,378.0,0.27391304347826084,protomem
1380,1.0,0.0,378.0,0.27371469949312094,protomem
1381,1.0,0.0,378.0,0.2735166425470333,goalinfer
1382,1.0,0.0,378.0,0.27331887201735355,policy
1383,1.0,0.0,378.0,0.273121387283237,protomem
1384,1.0,0.0,378.0,0.27292418772563176,protomem
1385,1.0,0.0,378.0,0.2727272727272727,protomem
1386,1.0,0.0,378.0,0.2725306416726748,policy
1387,1.0,0.0,378.0,0.2723342939481268,policy
1388,1.0,0.0,378.0,0.27213822894168466,policy
1389,1.0,0.0,378.0,0.2719424460431655,policy
1390,1.0,0.0,378.0,0.2717469446441409,protomem
1391,1.0,0.0,378.0,0.27155172413793105,policy
1392,1.0,0.0,378.0,0.271356783919598,protomem
1393,1.0,0.0,378.0,0.27116212338593976,policy
1394,1.0,0.0,378.0,0.2709677419354839,protomem
1395,1.0,0.0,378.0,0.2707736389684814,policy
1396,1.0,0.0,378.0,0.2705798138869005,paramcomp
1397,1.0,0.0,378.0,0.2703862660944206,policy
1398,1.0,0.0,378.0,0.270192994996426,policy
1399,1.0,0.0,378.0,0.27,policy
1400,1.0,0.0,378.0,0.2698072805139186,protomem
1401,1.0,0.0,378.0,0.26961483594864477,policy
1402,1.0,0.0,378.0,0.2694226657163222,protomem
1403,1.0,0.0,378.0,0.2692307692307692,protomem
1404,1.0,0.0,378.0,0.2690391459074733,policy
1405,1.0,0.0,378.0,0.26884779516358465,policy
1406,1.0,0.0,378.0,0.26865671641791045,policy
1407,1.0,0.0,378.0,0.2684659090909091,protomem
1408,1.0,0.0,378.0,0.26827537260468415,policy
1409,1.0,0.0,378.0,0.2680851063829787,policy
1410,1.0,0.0,378.0,0.2678951098511694,protomem
1411,1.0,0.0,378.0,0.26770538243626063,policy
1412,1.0,0.0,378.0,0.267515923566879,protomem
1413,1.0,0.0,378.0,0.26732673267326734,goalinfer
1414,1.0,0.0,378.0,0.26713780918727914,policy
1415,1.0,0.0,378.0,0.2669491525423729,protomem
1416,1.0,0.0,378.0,0.2667607621736062,protomem
1417,1.0,0.0,378.0,0.26657263751763044,protomem
1418,1.0,0.0,378.0,0.266384778012685,protomem
1419,1.0,0.0,378.0,0.2661971830985915,policy
1420,0.0,1.0,379.0,0.26671358198451794,policy
1421,1.0,0.0,379.0,0.26652601969057665,protomem
1422,1.0,0.0,379.0,0.2663387210119466,protomem
1423,0.0,1.0,380.0,0.26685393258426965,policy
1424,0.0,1.0,381.0,0.2673684210526316,policy
1425,0.0,1.0,382.0,0.26788218793828894,policy
1426,0.0,1.0,383.0,0.26839523475823407,policy
1427,0.0,1.0,384.0,0.2689075630252101,policy
1428,0.0,1.0,385.0,0.26941917424772566,policy
1429,0.0,1.0,386.0,0.2699300699300699,policy
1430,0.0,1.0,387.0,0.27044025157232704,policy
1431,1.0,0.0,387.0,0.2702513966480447,policy
1432,0.0,1.0,388.0,0.27076064200976974,policy
1433,0.0,1.0,389.0,0.2712691771269177,policy
1434,0.0,1.0,390.0,0.27177700348432055,policy
1435,0.0,1.0,391.0,0.2722841225626741,policy
1436,0.0,1.0,392.0,0.27279053583855256,policy
1437,0.0,1.0,393.0,0.2732962447844228,policy
1438,0.0,1.0,394.0,0.2738012508686588,policy
1439,0.0,1.0,395.0,0.2743055555555556,policy
1440,1.0,0.0,395.0,0.2741151977793199,policy
1441,1.0,0.0,395.0,0.2739251040221914,protomem
1442,1.0,0.0,395.0,0.27373527373527373,policy
1443,1.0,0.0,395.0,0.27354570637119113,protomem
1444,1.0,0.0,395.0,0.27335640138408307,policy
1445,1.0,0.0,395.0,0.27316735822959887,protomem
1446,1.0,0.0,395.0,0.27297857636489287,policy
1447,1.0,0.0,395.0,0.27279005524861877,protomem
1448,1.0,0.0,395.0,0.2726017943409248,protomem
1449,1.0,0.0,395.0,0.27241379310344827,policy
1450,1.0,0.0,395.0,0.2722260509993108,policy
1451,1.0,0.0,395.0,0.27203856749311295,policy
1452,1.0,0.0,395.0,0.2718513420509291,protomem
1453,1.0,0.0,395.0,0.2716643741403026,protomem
1454,1.0,0.0,395.0,0.27147766323024053,protomem
1455,1.0,0.0,395.0,0.27129120879120877,protomem
1456,1.0,0.0,395.0,0.27110501029512696,protomem
1457,1.0,0.0,395.0,0.2709190672153635,goalinfer
1458,1.0,0.0,395.0,0.2707333790267306,policy
1459,1.0,0.0,395.0,0.2705479452054795,protomem
1460,1.0,0.0,395.0,0.270362765229295,goalinfer
1461,1.0,0.0,395.0,0.2701778385772914,protomem
1462,1.0,0.0,395.0,0.26999316473000684,policy
1463,1.0,0.0,395.0,0.2698087431693989,protomem
1464,1.0,0.0,395.0,0.2696245733788396,protomem
1465,1.0,0.0,395.0,0.2694406548431105,protomem
1466,1.0,0.0,395.0,0.26925698704839807,policy
1467,1.0,0.0,395.0,0.26907356948228883,protomem
1468,1.0,0.0,395.0,0.2688904016337645,protomem
1469,1.0,0.0,395.0,0.2687074829931973,policy
1470,1.0,0.0,395.0,0.2685248130523453,protomem
1471,1.0,0.0,395.0,0.26834239130434784,protomem
1472,1.0,0.0,395.0,0.2681602172437203,policy
1473,1.0,0.0,395.0,0.26797829036635007,policy
1474,1.0,0.0,395.0,0.2677966101694915,protomem
1475,1.0,0.0,395.0,0.2676151761517615,policy
1476,1.0,0.0,395.0,0.2674339878131347,protomem
1477,1.0,0.0,395.0,0.2672530446549391,protomem
1478,1.0,0.0,395.0,0.26707234617985126,goalinfer
1479,1.0,0.0,395.0,0.2668918918918919,protomem
1480,1.0,0.0,395.0,0.2667116812964213,protomem
1481,1.0,0.0,395.0,0.26653171390013497,protomem
1482,1.0,0.0,395.0,0.2663519892110587,policy
1483,1.0,0.0,395.0,0.2661725067385445,policy
1484,1.0,0.0,395.0,0.265993265993266,protomem
1485,1.0,0.0,395.0,0.265814266487214,policy
1486,1.0,0.0,395.0,0.265635507733692,policy
1487,1.0,0.0,395.0,0.2654569892473118,protomem
1488,1.0,0.0,395.0,0.26527871054398927,goalinfer
1489,1.0,0.0,395.0,0.2651006711409396,protomem
1490,1.0,0.0,395.0,0.26492287055667335,protomem
1491,1.0,0.0,395.0,0.26474530831099197,protomem
1492,1.0,0.0,395.0,0.26456798392498326,protomem
1493,1.0,0.0,395.0,0.2643908969210174,protomem
1494,1.0,0.0,395.0,0.26421404682274247,policy
1495,1.0,0.0,395.0,0.2640374331550802,protomem
1496,1.0,0.0,395.0,0.2638610554442218,protomem
1497,1.0,0.0,395.0,0.2636849132176235,protomem
1498,1.0,0.0,395.0,0.2635090060040027,policy
1499,1.0,0.0,395.0,0.2633333333333333,protomem
1500,1.0,0.0,395.0,0.2631578947368421,protomem
1501,1.0,0.0,395.0,0.262982689747004,protomem
1502,1.0,0.0,395.0,0.26280771789753826,policy
1503,1.0,0.0,395.0,0.26263297872340424,protomem
1504,1.0,0.0,395.0,0.26245847176079734,protomem
1505,1.0,0.0,395.0,0.26228419654714474,policy
1506,1.0,0.0,395.0,0.26211015262110154,policy
1507,1.0,0.0,395.0,0.2619363395225464,goalinfer
1508,1.0,0.0,395.0,0.2617627567925779,protomem
1509,1.0,0.0,395.0,0.26158940397350994,policy
1510,1.0,0.0,395.0,0.2614162806088683,policy
1511,1.0,0.0,395.0,0.2612433862433862,policy
1512,1.0,0.0,395.0,0.26107072042300067,policy
1513,1.0,0.0,395.0,0.2608982826948481,goalinfer
1514,1.0,0.0,395.0,0.2607260726072607,protomem
1515,1.0,0.0,395.0,0.2605540897097625,policy
1516,1.0,0.0,395.0,0.2603823335530653,goalinfer
1517,1.0,0.0,395.0,0.2602108036890646,policy
1518,1.0,0.0,395.0,0.26003949967083606,protomem
1519,1.0,0.0,395.0,0.2598684210526316,protomem
1520,1.0,0.0,395.0,0.2596975673898751,protomem
1521,1.0,0.0,395.0,0.259526938239159,policy
1522,1.0,0.0,395.0,0.2593565331582403,policy
1523,1.0,0.0,395.0,0.25918635170603677,protomem
1524,1.0,0.0,395.0,0.25901639344262295,protomem
1525,1.0,0.0,395.0,0.25884665792922673,policy
1526,1.0,0.0,395.0,0.2586771447282253,protomem
1527,1.0,0.0,395.0,0.25850785340314136,protomem
1528,1.0,0.0,395.0,0.25833878351863965,protomem
1529,1.0,0.0,395.0,0.2581699346405229,protomem
1530,1.0,0.0,395.0,0.25800130633572826,policy
1531,1.0,0.0,395.0,0.25783289817232374,policy
1532,1.0,0.0,395.0,0.2576647097195042,policy
1533,1.0,0.0,395.0,0.25749674054758803,protomem
1534,1.0,0.0,395.0,0.25732899022801303,protomem
1535,1.0,0.0,395.0,0.2571614583333333,protomem
1536,1.0,0.0,395.0,0.25699414443721535,goalinfer
1537,1.0,0.0,395.0,0.25682704811443435,protomem
1538,1.0,0.0,395.0,0.2566601689408707,protomem
1539,1.0,0.0,395.0,0.2564935064935065,protomem
1540,0.0,1.0,396.0,0.25697598961713175,policy
1541,0.0,1.0,397.0,0.25745784695201035,policy
1542,0.0,1.0,398.0,0.2579390797148412,policy
1543,0.0,1.0,399.0,0.25841968911917096,policy
1544,0.0,1.0,400.0,0.2588996763754045,policy
1545,0.0,1.0,401.0,0.259379042690815,policy
1546,0.0,1.0,402.0,0.259857789269554,policy
1547,0.0,1.0,403.0,0.2603359173126615,policy
1548,0.0,1.0,404.0,0.26081342801807617,policy
1549,0.0,1.0,405.0,0.26129032258064516,policy
1550,0.0,1.0,406.0,0.2617666021921341,policy
1551,0.0,1.0,407.0,0.2622422680412371,policy
1552,0.0,1.0,408.0,0.2627173213135866,policy
1553,0.0,1.0,409.0,0.2631917631917632,policy
1554,1.0,0.0,409.0,0.26302250803858523,goalinfer
1555,0.0,1.0,410.0,0.2634961439588689,policy
1556,0.0,1.0,411.0,0.26396917148362237,policy
1557,0.0,1.0,412.0,0.2644415917843389,policy
1558,0.0,1.0,413.0,0.2649134060295061,policy
1559,0.0,1.0,414.0,0.2653846153846154,policy
1560,0.0,1.0,415.0,0.2658552210121717,policy
1561,0.0,1.0,416.0,0.26632522407170295,policy
1562,0.0,1.0,417.0,0.2667946257197697,policy
1563,0.0,1.0,418.0,0.2672634271099744,policy
1564,0.0,1.0,419.0,0.26773162939297124,policy
1565,0.0,1.0,420.0,0.2681992337164751,policy
1566,0.0,1.0,421.0,0.2686662412252712,policy
1567,0.0,1.0,422.0,0.26913265306122447,policy
1568,0.0,1.0,423.0,0.2695984703632887,policy
1569,0.0,1.0,424.0,0.2700636942675159,policy
1570,1.0,0.0,424.0,0.2698917886696372,goalinfer
1571,0.0,1.0,425.0,0.2703562340966921,policy
1572,0.0,1.0,426.0,0.2708200890019072,policy
1573,0.0,1.0,427.0,0.2712833545108005,policy
1574,0.0,1.0,428.0,0.27174603174603174,policy
1575,0.0,1.0,429.0,0.27220812182741116,policy
1576,0.0,1.0,430.0,0.2726696258719087,policy
1577,0.0,1.0,431.0,0.27313054499366285,policy
1578,0.0,1.0,432.0,0.27359088030398987,policy
1579,0.0,1.0,433.0,0.2740506329113924,policy
1580,1.0,0.0,433.0,0.2738772928526249,protomem
1581,1.0,0.0,433.0,0.27370417193426044,policy
1582,1.0,0.0,433.0,0.2735312697409981,policy
1583,1.0,0.0,433.0,0.27335858585858586,protomem
1584,1.0,0.0,433.0,0.273186119873817,protomem
1585,1.0,0.0,433.0,0.2730138713745271,policy
1586,1.0,0.0,433.0,0.27284183994959044,protomem
1587,1.0,0.0,433.0,0.27267002518891686,protomem
1588,1.0,0.0,433.0,0.2724984266834487,protomem
1589,1.0,0.0,433.0,0.2723270440251572,protomem
1590,1.0,0.0,433.0,0.2721558768070396,policy
